Id,Category
5795,3
5796,1
5797,1
5798,1
5799,1
5800,1
5801,2
5802,6
5803,1
5804,1
5805,1
5806,1
5807,4
5808,5
5809,3
5810,1
5811,6
5812,1
5813,3
5814,1
5815,3
5816,1
5817,1
5818,1
5819,1
5820,5
5821,1
5822,1
5823,3
5824,3
5825,3
5826,3
5827,1
5828,3
5829,1
5830,1
5831,1
5832,1
5833,1
5834,1
5835,3
5836,1
5837,3
5838,5
5839,3
5840,1
5841,3
5842,3
5843,1
5844,1
5845,3
5846,1
5847,1
5848,6
5849,1
5850,1
5851,3
5852,4
5853,1
5854,3
5855,6
5856,3
5857,3
5858,1
5859,3
5860,1
5861,4
5862,1
5863,3
5864,3
5865,1
5866,1
5867,3
5868,1
5869,1
5870,1
5871,1
5872,1
5873,3
5874,3
5875,1
5876,1
5877,1
5878,3
5879,3
5880,1
5881,1
5882,1
5883,3
5884,1
5885,3
5886,4
5887,1
5888,1
5889,1
5890,3
5891,3
5892,3
5893,1
5894,1
5895,1
5896,1
5897,1
5898,3
5899,1
5900,3
5901,1
5902,1
5903,3
5904,4
5905,1
5906,1
5907,6
5908,4
5909,1
5910,1
5911,4
5912,1
5913,1
5914,1
5915,1
5916,4
5917,4
5918,1
5919,1
5920,1
5921,4
5922,6
5923,1
5924,1
5925,4
5926,1
5927,1
5928,1
5929,1
5930,1
5931,1
5932,1
5933,1
5934,1
5935,1
5936,3
5937,1
5938,3
5939,1
5940,3
5941,3
5942,3
5943,6
5944,3
5945,4
5946,1
5947,1
5948,2
5949,1
5950,3
5951,5
5952,1
5953,3
5954,5
5955,1
5956,1
5957,1
5958,1
5959,1
5960,1
5961,3
5962,1
5963,1
5964,1
5965,1
5966,1
5967,3
5968,3
5969,4
5970,3
5971,1
5972,3
5973,1
5974,1
5975,6
5976,1
5977,1
5978,3
5979,3
5980,1
5981,1
5982,1
5983,1
5984,3
5985,1
5986,3
5987,3
5988,4
5989,1
5990,1
5991,1
5992,1
5993,1
5994,1
5995,3
5996,3
5997,1
5998,4
5999,4
6000,1
6001,1
6002,1
6003,2
6004,4
6005,4
6006,1
6007,3
6008,3
6009,4
6010,3
6011,4
6012,1
6013,4
6014,1
6015,1
6016,1
6017,4
6018,1
6019,1
6020,4
6021,4
6022,1
6023,5
6024,3
6025,3
6026,3
6027,1
6028,3
6029,3
6030,3
6031,3
6032,3
6033,1
6034,1
6035,1
6036,1
6037,1
6038,2
6039,1
6040,1
6041,2
6042,1
6043,2
6044,3
6045,1
6046,1
6047,1
6048,1
6049,1
6050,1
6051,1
6052,6
6053,6
6054,1
6055,1
6056,1
6057,4
6058,1
6059,1
6060,1
6061,1
6062,1
6063,1
6064,1
6065,3
6066,1
6067,1
6068,1
6069,1
6070,1
6071,1
6072,1
6073,1
6074,1
6075,1
6076,1
6077,3
6078,1
6079,1
6080,1
6081,2
6082,1
6083,6
6084,1
6085,1
6086,1
6087,1
6088,1
6089,4
6090,1
6091,1
6092,1
6093,1
6094,4
6095,3
6096,3
6097,1
6098,1
6099,1
6100,1
6101,4
6102,1
6103,3
6104,1
6105,1
6106,1
6107,1
6108,1
6109,1
6110,1
6111,1
6112,1
6113,4
6114,1
6115,3
6116,3
6117,3
6118,3
6119,3
6120,3
6121,3
6122,3
6123,3
6124,3
6125,3
6126,3
6127,3
6128,1
6129,2
6130,5
6131,3
6132,3
6133,3
6134,3
6135,3
6136,3
6137,3
6138,3
6139,1
6140,4
6141,3
6142,3
6143,3
6144,1
6145,3
6146,3
6147,1
6148,3
6149,1
6150,1
6151,3
6152,1
6153,1
6154,1
6155,1
6156,1
6157,1
6158,1
6159,2
6160,1
6161,1
6162,1
6163,3
6164,1
6165,1
6166,1
6167,1
6168,1
6169,1
6170,1
6171,1
6172,3
6173,1
6174,1
6175,1
6176,1
6177,3
6178,3
6179,1
6180,4
6181,1
6182,3
6183,1
6184,1
6185,1
6186,4
6187,4
6188,2
6189,1
6190,2
6191,4
6192,3
6193,3
6194,3
6195,3
6196,3
6197,3
6198,3
6199,4
6200,1
6201,3
6202,2
6203,1
6204,6
6205,3
6206,1
6207,4
6208,2
6209,3
6210,2
6211,1
6212,1
6213,6
6214,1
6215,2
6216,2
6217,4
6218,1
6219,5
6220,2
6221,1
6222,4
6223,4
6224,3
6225,3
6226,3
6227,3
6228,1
6229,3
6230,3
6231,1
6232,3
6233,1
6234,3
6235,6
6236,2
6237,2
6238,3
6239,3
6240,3
6241,6
6242,1
6243,3
6244,1
6245,6
6246,1
6247,1
6248,3
6249,3
6250,4
6251,3
6252,1
6253,3
6254,1
6255,1
6256,1
6257,3
6258,3
6259,4
6260,3
6261,1
6262,3
6263,3
6264,1
6265,1
6266,1
6267,3
6268,3
6269,1
6270,3
6271,1
6272,3
6273,6
6274,3
6275,3
6276,1
6277,3
6278,1
6279,3
6280,3
6281,3
6282,3
6283,3
6284,1
6285,3
6286,1
6287,3
6288,1
6289,4
6290,3
6291,5
6292,3
6293,1
6294,3
6295,1
6296,1
6297,3
6298,3
6299,1
6300,3
6301,3
6302,1
6303,3
6304,1
6305,3
6306,3
6307,3
6308,3
6309,5
6310,1
6311,1
6312,4
6313,3
6314,3
6315,1
6316,3
6317,1
6318,1
6319,5
6320,3
6321,3
6322,3
6323,3
6324,3
6325,1
6326,5
6327,3
6328,1
6329,1
6330,3
6331,1
6332,3
6333,3
6334,1
6335,1
6336,1
6337,4
6338,3
6339,4
6340,1
6341,1
6342,6
6343,1
6344,3
6345,6
6346,4
6347,1
6348,2
6349,1
6350,1
6351,1
6352,1
6353,4
6354,2
6355,2
6356,1
6357,1
6358,1
6359,1
6360,3
6361,3
6362,1
6363,2
6364,4
6365,4
6366,1
6367,1
6368,1
6369,1
6370,4
6371,1
6372,1
6373,1
6374,1
6375,1
6376,1
6377,4
6378,1
6379,1
6380,1
6381,1
6382,1
6383,1
6384,1
6385,4
6386,1
6387,1
6388,1
6389,1
6390,3
6391,1
6392,1
6393,1
6394,3
6395,4
6396,3
6397,1
6398,3
6399,3
6400,3
6401,1
6402,3
6403,3
6404,1
6405,1
6406,3
6407,1
6408,1
6409,3
6410,1
6411,3
6412,1
6413,3
6414,3
6415,1
6416,1
6417,3
6418,3
6419,3
6420,3
6421,1
6422,3
6423,3
6424,1
6425,1
6426,1
6427,1
6428,1
6429,1
6430,1
6431,1
6432,1
6433,1
6434,4
6435,1
6436,1
6437,3
6438,3
6439,3
6440,3
6441,4
6442,3
6443,3
6444,3
6445,3
6446,3
6447,3
6448,3
6449,3
6450,3
6451,3
6452,3
6453,1
6454,1
6455,3
6456,3
6457,1
6458,3
6459,3
6460,1
6461,1
6462,2
6463,1
6464,3
6465,2
6466,1
6467,1
6468,1
6469,2
6470,1
6471,1
6472,1
6473,1
6474,1
6475,1
6476,1
6477,1
6478,1
6479,1
6480,3
6481,3
6482,1
6483,4
6484,4
6485,1
6486,1
6487,1
6488,4
6489,4
6490,1
6491,1
6492,1
6493,1
6494,4
6495,1
6496,1
6497,3
6498,2
6499,4
6500,2
6501,4
6502,4
6503,1
6504,6
6505,4
6506,1
6507,4
6508,4
6509,1
6510,2
6511,3
6512,3
6513,4
6514,1
6515,3
6516,1
6517,4
6518,1
6519,2
6520,3
6521,1
6522,1
6523,1
6524,1
6525,1
6526,1
6527,1
6528,1
6529,1
6530,1
6531,1
6532,1
6533,4
6534,6
6535,4
6536,1
6537,5
6538,1
6539,1
6540,1
6541,1
6542,3
6543,1
6544,1
6545,1
6546,1
6547,1
6548,1
6549,4
6550,1
6551,1
6552,1
6553,1
6554,1
6555,1
6556,1
6557,1
6558,1
6559,1
6560,1
6561,1
6562,1
6563,1
6564,1
6565,6
6566,1
6567,1
6568,1
6569,1
6570,1
6571,1
6572,1
6573,1
6574,3
6575,1
6576,1
6577,1
6578,1
6579,1
6580,1
6581,1
6582,4
6583,1
6584,1
6585,1
6586,1
6587,1
6588,1
6589,1
6590,1
6591,1
6592,3
6593,1
6594,1
6595,3
6596,1
6597,3
6598,2
6599,1
6600,1
6601,1
6602,4
6603,1
6604,3
6605,3
6606,3
6607,3
6608,1
6609,3
6610,1
6611,1
6612,1
6613,1
6614,4
6615,1
6616,1
6617,1
6618,1
6619,1
6620,1
6621,1
6622,3
6623,3
6624,3
6625,3
6626,1
6627,3
6628,3
6629,3
6630,3
6631,3
6632,3
6633,1
6634,3
6635,3
6636,3
6637,6
6638,1
6639,3
6640,3
6641,3
6642,3
6643,3
6644,3
6645,3
6646,3
6647,1
6648,3
6649,3
6650,3
6651,3
6652,3
6653,1
6654,3
6655,5
6656,1
6657,3
6658,3
6659,3
6660,3
6661,3
6662,3
6663,1
6664,1
6665,1
6666,1
6667,1
6668,1
6669,1
6670,1
6671,1
6672,1
6673,1
6674,1
6675,1
6676,1
6677,1
6678,1
6679,1
6680,2
6681,1
6682,1
6683,1
6684,6
6685,1
6686,6
6687,1
6688,1
6689,1
6690,1
6691,1
6692,1
6693,1
6694,1
6695,1
6696,1
6697,1
6698,1
6699,1
6700,1
6701,4
6702,1
6703,1
6704,1
6705,1
6706,1
6707,1
6708,1
6709,1
6710,1
6711,1
6712,1
6713,1
6714,1
6715,1
6716,1
6717,1
6718,1
6719,1
6720,1
6721,1
6722,1
6723,1
6724,1
6725,1
6726,1
6727,1
6728,3
6729,6
6730,1
6731,1
6732,1
6733,1
6734,1
6735,1
6736,1
6737,1
6738,1
6739,1
6740,1
6741,1
6742,1
6743,1
6744,1
6745,1
6746,1
6747,1
6748,1
6749,1
6750,1
6751,1
6752,4
6753,1
6754,4
6755,1
6756,1
6757,1
6758,1
6759,1
6760,1
6761,1
6762,1
6763,1
6764,1
6765,1
6766,1
6767,1
6768,1
6769,4
6770,1
6771,1
6772,2
6773,1
6774,1
6775,1
6776,1
6777,4
6778,1
6779,1
6780,6
6781,1
6782,1
6783,1
6784,1
6785,1
6786,1
6787,1
6788,1
6789,1
6790,1
6791,1
6792,1
6793,1
6794,1
6795,1
6796,1
6797,1
6798,1
6799,1
6800,6
6801,1
6802,1
6803,1
6804,1
6805,1
6806,1
6807,1
6808,1
6809,1
6810,3
6811,1
6812,1
6813,1
6814,1
6815,1
6816,1
6817,1
6818,4
6819,2
6820,2
6821,1
6822,1
6823,4
6824,1
6825,3
6826,3
6827,3
6828,3
6829,1
6830,1
6831,1
6832,1
6833,1
6834,3
6835,3
6836,3
6837,3
6838,3
6839,3
6840,1
6841,3
6842,3
6843,3
6844,3
6845,1
6846,1
6847,1
6848,1
6849,6
6850,4
6851,1
6852,1
6853,3
6854,3
6855,1
6856,3
6857,1
6858,3
6859,3
6860,1
6861,1
6862,1
6863,1
6864,1
6865,1
6866,1
6867,3
6868,1
6869,1
6870,1
6871,1
6872,1
6873,1
6874,3
6875,3
6876,4
6877,1
6878,1
6879,1
6880,3
6881,1
6882,1
6883,1
6884,3
6885,6
6886,1
6887,3
6888,3
6889,5
6890,1
6891,3
6892,3
6893,6
6894,3
6895,3
6896,1
6897,1
6898,3
6899,1
6900,1
6901,3
6902,1
6903,1
6904,1
6905,3
6906,1
6907,3
6908,3
6909,1
6910,1
6911,1
6912,1
6913,6
6914,3
6915,3
6916,1
6917,3
6918,1
6919,1
6920,1
6921,1
6922,1
6923,1
6924,1
6925,1
6926,1
6927,1
6928,1
6929,1
6930,1
6931,1
6932,1
6933,1
6934,1
6935,1
6936,2
6937,1
6938,1
6939,1
6940,1
6941,1
6942,1
6943,1
6944,1
6945,1
6946,1
6947,1
6948,1
6949,1
6950,1
6951,1
6952,1
6953,1
6954,1
6955,1
6956,1
6957,1
6958,1
6959,1
6960,1
6961,1
6962,1
6963,1
6964,1
6965,1
6966,1
6967,1
6968,1
6969,1
6970,1
6971,1
6972,1
6973,1
6974,1
6975,1
6976,1
6977,1
6978,1
6979,1
6980,1
6981,4
6982,1
6983,1
6984,1
6985,1
6986,1
6987,1
6988,1
6989,1
6990,1
6991,1
6992,1
6993,6
6994,1
6995,1
6996,1
6997,1
6998,1
6999,1
7000,1
7001,1
7002,3
7003,3
7004,3
7005,3
7006,3
7007,3
7008,3
7009,1
7010,1
7011,3
7012,4
7013,3
7014,1
7015,1
7016,3
7017,3
7018,2
7019,1
7020,1
7021,1
7022,1
7023,1
7024,1
7025,1
7026,1
7027,3
7028,3
7029,3
7030,3
7031,3
7032,1
7033,3
7034,3
7035,3
7036,3
7037,3
7038,3
7039,3
7040,3
7041,3
7042,3
7043,1
7044,3
7045,3
7046,1
7047,3
7048,1
7049,1
7050,1
7051,3
7052,3
7053,3
7054,3
7055,1
7056,1
7057,1
7058,1
7059,1
7060,1
7061,1
7062,1
7063,1
7064,1
7065,1
7066,1
7067,1
7068,1
7069,1
7070,1
7071,1
7072,1
7073,1
7074,1
7075,1
7076,1
7077,2
7078,1
7079,3
7080,1
7081,1
7082,1
7083,1
7084,3
7085,1
7086,1
7087,1
7088,1
7089,1
7090,1
7091,1
7092,1
7093,1
7094,1
7095,1
7096,1
7097,1
7098,1
7099,1
7100,1
7101,1
7102,1
7103,1
7104,1
7105,1
7106,1
7107,1
7108,1
7109,1
7110,1
7111,3
7112,1
7113,1
7114,1
7115,1
7116,3
7117,1
7118,3
7119,3
7120,4
7121,3
7122,3
7123,1
7124,1
7125,1
7126,1
7127,3
7128,3
7129,3
7130,1
7131,3
7132,3
7133,4
7134,3
7135,3
7136,3
7137,1
7138,3
7139,1
7140,1
7141,1
7142,1
7143,1
7144,1
7145,1
7146,3
7147,1
7148,4
7149,1
7150,1
7151,1
7152,1
7153,2
7154,1
7155,1
7156,1
7157,1
7158,4
7159,1
7160,1
7161,3
7162,1
7163,4
7164,1
7165,1
7166,1
7167,1
7168,1
7169,4
7170,4
7171,1
7172,1
7173,1
7174,1
7175,1
7176,1
7177,1
7178,1
7179,1
7180,3
7181,6
7182,2
7183,1
7184,1
7185,6
7186,1
7187,1
7188,1
7189,1
7190,6
7191,4
7192,1
7193,1
7194,1
7195,1
7196,1
7197,1
7198,1
7199,3
7200,3
7201,3
7202,3
7203,3
7204,1
7205,3
7206,3
7207,1
7208,1
7209,4
7210,1
7211,1
7212,1
7213,1
7214,1
7215,4
7216,1
7217,1
7218,1
7219,1
7220,1
7221,4
7222,1
7223,1
7224,1
7225,1
7226,1
7227,4
7228,1
7229,1
7230,1
7231,1
7232,1
7233,1
7234,1
7235,1
7236,1
7237,1
7238,1
7239,2
7240,1
7241,1
7242,1
7243,1
7244,1
7245,1
7246,1
7247,1
7248,1
7249,1
7250,1
7251,1
7252,3
7253,1
7254,3
7255,3
7256,4
7257,1
7258,3
7259,3
7260,3
7261,3
7262,3
7263,3
7264,1
7265,3
7266,3
7267,3
7268,3
7269,3
7270,3
7271,3
7272,1
7273,3
7274,2
7275,3
7276,3
7277,3
7278,1
7279,3
7280,5
7281,3
7282,1
7283,1
7284,1
7285,3
7286,3
7287,3
7288,4
7289,1
7290,3
7291,3
7292,3
7293,3
7294,3
7295,3
7296,1
7297,1
7298,3
7299,3
7300,3
7301,3
7302,3
7303,3
7304,3
7305,3
7306,3
7307,3
7308,3
7309,1
7310,1
7311,1
7312,1
7313,1
7314,1
7315,1
7316,1
7317,3
7318,1
7319,1
7320,4
7321,1
7322,1
7323,4
7324,1
7325,1
7326,1
7327,1
7328,1
7329,1
7330,1
7331,6
7332,1
7333,1
7334,1
7335,1
7336,4
7337,1
7338,1
7339,1
7340,1
7341,1
7342,1
7343,1
7344,1
7345,1
7346,1
7347,1
7348,1
7349,1
7350,1
7351,1
7352,1
7353,1
7354,1
7355,1
7356,4
7357,1
7358,1
7359,1
7360,1
7361,1
7362,1
7363,1
7364,1
7365,1
7366,1
7367,1
7368,1
7369,1
7370,4
7371,1
7372,1
7373,1
7374,1
7375,1
7376,1
7377,1
7378,1
7379,1
7380,1
7381,4
7382,1
7383,1
7384,1
7385,4
7386,1
7387,1
7388,1
7389,1
7390,1
7391,1
7392,1
7393,1
7394,1
7395,1
7396,1
7397,1
7398,4
7399,1
7400,1
7401,1
7402,1
7403,1
7404,1
7405,1
7406,1
7407,1
7408,1
7409,1
7410,3
7411,1
7412,1
7413,1
7414,1
7415,1
7416,1
7417,1
7418,1
7419,1
7420,1
7421,1
7422,1
7423,2
7424,1
7425,3
7426,3
7427,4
7428,1
7429,1
7430,1
7431,3
7432,1
7433,1
7434,1
7435,1
7436,1
7437,1
7438,1
7439,1
7440,1
7441,3
7442,3
7443,3
7444,3
7445,3
7446,3
7447,3
7448,3
7449,3
7450,3
7451,3
7452,3
7453,3
7454,3
7455,1
7456,1
7457,1
7458,4
7459,1
7460,4
7461,1
7462,1
7463,1
7464,1
7465,1
7466,1
7467,1
7468,2
7469,1
7470,1
7471,2
7472,1
7473,1
7474,1
7475,1
7476,3
7477,3
7478,1
7479,1
7480,1
7481,1
7482,1
7483,1
7484,1
7485,1
7486,6
7487,3
7488,1
7489,1
7490,1
7491,3
7492,1
7493,1
7494,1
7495,1
7496,1
7497,1
7498,1
7499,3
7500,1
7501,1
7502,1
7503,1
7504,1
7505,3
7506,1
7507,3
7508,4
7509,3
7510,3
7511,3
7512,1
7513,3
7514,1
7515,2
7516,4
7517,2
7518,4
7519,3
7520,1
7521,1
7522,1
7523,1
7524,4
7525,3
7526,3
7527,3
7528,3
7529,3
7530,3
7531,1
7532,3
7533,1
7534,1
7535,2
7536,3
7537,1
7538,1
7539,3
7540,4
7541,3
7542,1
7543,1
7544,1
7545,3
7546,1
7547,3
7548,1
7549,3
7550,3
7551,3
7552,1
7553,1
7554,1
7555,1
7556,3
7557,6
7558,1
7559,1
7560,1
7561,1
7562,4
7563,1
7564,1
7565,3
7566,3
7567,3
7568,3
7569,3
7570,3
7571,1
7572,1
7573,1
7574,4
7575,1
7576,1
7577,1
7578,1
7579,4
7580,1
7581,1
7582,1
7583,1
7584,1
7585,1
7586,1
7587,1
7588,1
7589,1
7590,1
7591,3
7592,4
7593,1
7594,3
7595,3
7596,3
7597,3
7598,1
7599,3
7600,3
7601,1
7602,1
7603,3
7604,3
7605,3
7606,3
7607,3
7608,3
7609,1
7610,3
7611,3
7612,1
7613,3
7614,3
7615,3
7616,3
7617,3
7618,3
7619,1
7620,3
7621,3
7622,1
7623,3
7624,3
7625,3
7626,3
7627,3
7628,3
7629,3
7630,3
7631,3
7632,3
7633,3
7634,3
7635,3
7636,3
7637,3
7638,3
7639,3
7640,3
7641,3
7642,3
7643,3
7644,3
7645,3
7646,3
7647,1
7648,3
7649,3
7650,3
7651,3
7652,3
7653,3
7654,3
7655,3
7656,1
7657,3
7658,3
7659,3
7660,1
7661,1
7662,1
7663,3
7664,1
7665,1
7666,4
7667,4
7668,1
7669,1
7670,1
7671,1
7672,1
7673,3
7674,1
7675,3
7676,1
7677,1
7678,6
7679,1
7680,4
7681,1
7682,1
7683,1
7684,1
7685,4
7686,3
7687,1
7688,6
7689,1
7690,1
7691,6
7692,1
7693,1
7694,1
7695,1
7696,1
7697,3
7698,3
7699,1
7700,1
7701,1
7702,1
7703,3
7704,6
7705,1
7706,1
7707,1
7708,4
7709,1
7710,1
7711,1
7712,4
7713,1
7714,1
7715,1
7716,1
7717,1
7718,6
7719,4
7720,4
7721,6
7722,1
7723,1
7724,4
7725,1
7726,1
7727,3
7728,1
7729,4
7730,1
7731,6
7732,1
7733,1
7734,1
7735,1
7736,1
7737,1
7738,1
7739,1
7740,1
7741,1
7742,3
7743,1
7744,1
7745,6
7746,1
7747,1
7748,1
7749,1
7750,1
7751,1
7752,1
7753,1
7754,1
7755,1
7756,1
7757,1
7758,1
7759,1
7760,1
7761,1
7762,1
7763,4
7764,1
7765,1
7766,3
7767,1
7768,1
7769,1
7770,1
7771,1
7772,1
7773,1
7774,1
7775,2
7776,1
7777,6
7778,1
7779,4
7780,1
7781,1
7782,1
7783,1
7784,3
7785,1
7786,1
7787,4
7788,1
7789,1
7790,1
7791,1
7792,3
7793,1
7794,1
7795,1
7796,1
7797,4
7798,1
7799,1
7800,1
7801,3
7802,6
7803,1
7804,1
7805,1
7806,1
7807,1
7808,1
7809,1
7810,1
7811,1
7812,3
7813,1
7814,1
7815,1
7816,1
7817,1
7818,5
7819,3
7820,4
7821,3
7822,3
7823,1
7824,3
7825,3
7826,3
7827,1
7828,1
7829,1
7830,6
7831,3
7832,1
7833,1
7834,3
7835,3
7836,1
7837,1
7838,6
7839,3
7840,1
7841,1
7842,3
7843,4
7844,3
7845,3
7846,3
7847,1
7848,1
7849,3
7850,3
7851,3
7852,3
7853,1
7854,3
7855,3
7856,3
7857,3
7858,1
7859,1
7860,1
7861,1
7862,1
7863,1
7864,2
7865,2
7866,1
7867,1
7868,1
7869,1
7870,1
7871,1
7872,1
7873,1
7874,1
7875,1
7876,1
7877,1
7878,1
7879,1
7880,1
7881,1
7882,1
7883,1
7884,1
7885,1
7886,1
7887,1
7888,1
7889,1
7890,1
7891,1
7892,1
7893,1
7894,1
7895,1
7896,1
7897,1
7898,1
7899,1
7900,1
7901,1
7902,1
7903,1
7904,1
7905,1
7906,1
7907,1
7908,1
7909,1
7910,1
7911,1
7912,1
7913,1
7914,1
7915,1
7916,1
7917,1
7918,1
7919,1
7920,1
7921,1
7922,1
7923,1
7924,2
7925,1
7926,1
7927,1
7928,1
7929,3
7930,1
7931,1
7932,1
7933,1
7934,1
7935,1
7936,1
7937,1
7938,1
7939,1
7940,1
7941,1
7942,1
7943,1
7944,1
7945,1
7946,1
7947,1
7948,1
7949,1
7950,1
7951,1
7952,2
7953,1
7954,1
7955,1
7956,1
7957,2
7958,1
7959,1
7960,1
7961,6
7962,1
7963,1
7964,1
7965,1
7966,1
7967,1
7968,1
7969,1
7970,1
7971,1
7972,1
7973,1
7974,1
7975,1
7976,1
7977,6
7978,1
7979,3
7980,3
7981,3
7982,3
7983,3
7984,3
7985,3
7986,3
7987,1
7988,3
7989,3
7990,3
7991,1
7992,4
7993,4
7994,1
7995,3
7996,3
7997,6
7998,3
7999,1
8000,1
8001,1
8002,1
8003,6
8004,1
8005,1
8006,1
8007,1
8008,1
8009,1
8010,1
8011,4
8012,1
8013,1
8014,1
8015,1
8016,1
8017,3
8018,1
8019,1
8020,5
8021,1
8022,1
8023,3
8024,1
8025,1
8026,3
8027,1
8028,2
8029,1
8030,1
8031,1
8032,3
8033,1
8034,3
8035,3
8036,1
8037,2
8038,1
8039,1
8040,1
8041,3
8042,3
8043,1
8044,1
8045,1
8046,1
8047,1
8048,1
8049,1
8050,6
8051,1
8052,3
8053,3
8054,3
8055,3
8056,3
8057,3
8058,3
8059,3
8060,3
8061,3
8062,3
8063,3
8064,3
8065,3
8066,3
8067,3
8068,3
8069,3
8070,2
8071,1
8072,3
8073,4
8074,1
8075,1
8076,4
8077,1
8078,1
8079,1
8080,3
8081,1
8082,3
8083,4
8084,3
8085,4
8086,3
8087,1
8088,1
8089,3
8090,1
8091,3
8092,1
8093,1
8094,1
8095,1
8096,3
8097,4
8098,3
8099,1
8100,1
8101,3
8102,3
8103,3
8104,3
8105,3
8106,4
8107,3
8108,4
8109,3
8110,1
8111,3
8112,1
8113,1
8114,1
8115,4
8116,2
8117,3
8118,1
8119,1
8120,3
8121,3
8122,1
8123,1
8124,1
8125,4
8126,1
8127,1
8128,5
8129,1
8130,4
8131,6
8132,1
8133,1
8134,1
8135,6
8136,1
8137,1
8138,1
8139,1
8140,1
8141,1
8142,3
8143,1
8144,1
8145,1
8146,1
8147,1
8148,1
8149,1
8150,1
8151,1
8152,1
8153,4
8154,4
8155,4
8156,1
8157,6
8158,1
8159,3
8160,1
8161,3
8162,1
8163,1
8164,1
8165,1
8166,1
8167,3
8168,3
8169,6
8170,1
8171,4
8172,1
8173,1
8174,1
8175,3
8176,3
8177,3
8178,3
8179,3
8180,3
8181,1
8182,3
8183,3
8184,3
8185,1
8186,3
8187,1
8188,3
8189,3
8190,3
8191,3
8192,3
8193,3
8194,3
8195,3
8196,3
8197,3
8198,3
8199,3
8200,1
8201,3
8202,3
8203,3
8204,1
8205,1
8206,1
8207,1
8208,1
8209,1
8210,2
8211,3
8212,3
8213,3
8214,3
8215,3
8216,3
8217,3
8218,1
8219,3
8220,1
8221,1
8222,3
8223,3
8224,3
8225,1
8226,3
8227,3
8228,3
8229,1
8230,3
8231,2
8232,1
8233,3
8234,3
8235,3
8236,3
8237,3
8238,1
8239,3
8240,3
8241,3
8242,3
8243,3
8244,3
8245,3
8246,3
8247,3
8248,4
8249,1
8250,1
8251,1
8252,1
8253,1
8254,1
8255,1
8256,1
8257,1
8258,1
8259,1
8260,1
8261,3
8262,1
8263,1
8264,1
8265,1
8266,1
8267,1
8268,1
8269,1
8270,1
8271,1
8272,1
8273,1
8274,1
8275,1
8276,1
8277,1
8278,1
8279,1
8280,1
8281,6
8282,1
8283,1
8284,1
8285,4
8286,1
8287,1
8288,4
8289,1
8290,1
8291,1
8292,1
8293,1
8294,1
8295,1
8296,1
8297,3
8298,1
8299,1
8300,6
8301,1
8302,1
8303,1
8304,1
8305,1
8306,1
8307,1
8308,1
8309,1
8310,1
8311,4
8312,1
8313,1
8314,1
8315,1
8316,1
8317,1
8318,1
8319,1
8320,2
8321,1
8322,4
8323,4
8324,1
8325,1
8326,3
8327,1
8328,1
8329,1
8330,1
8331,1
8332,6
8333,1
8334,1
8335,1
8336,1
8337,1
8338,6
8339,1
8340,1
8341,4
8342,3
8343,1
8344,1
8345,1
8346,1
8347,4
8348,4
8349,1
8350,1
8351,1
8352,1
8353,3
8354,3
8355,3
8356,3
8357,3
8358,3
8359,3
8360,3
8361,3
8362,3
8363,3
8364,1
8365,3
8366,3
8367,3
8368,1
8369,3
8370,3
8371,3
8372,1
8373,1
8374,1
8375,1
8376,1
8377,1
8378,3
8379,3
8380,3
8381,5
8382,3
8383,3
8384,1
8385,1
8386,4
8387,3
8388,1
8389,3
8390,4
8391,3
8392,3
8393,3
8394,4
8395,3
8396,3
8397,3
8398,3
8399,3
8400,3
8401,1
8402,3
8403,3
8404,1
8405,1
8406,1
8407,1
8408,5
8409,1
8410,1
8411,1
8412,2
8413,1
8414,1
8415,4
8416,1
8417,1
8418,4
8419,4
8420,2
8421,6
8422,1
8423,5
8424,4
8425,2
8426,4
8427,3
8428,1
8429,3
8430,1
8431,3
8432,3
8433,1
8434,1
8435,1
8436,1
8437,3
8438,3
8439,1
8440,1
8441,3
8442,1
8443,4
8444,1
8445,3
8446,3
8447,1
8448,1
8449,3
8450,3
8451,1
8452,3
8453,3
8454,3
8455,3
8456,3
8457,3
8458,3
8459,1
8460,3
8461,4
8462,3
8463,1
8464,3
8465,3
8466,6
8467,4
8468,3
8469,3
8470,3
8471,1
8472,3
8473,3
8474,3
8475,1
8476,3
8477,3
8478,1
8479,4
8480,6
8481,3
8482,1
8483,3
8484,1
8485,3
8486,3
8487,1
8488,1
8489,3
8490,3
8491,3
8492,1
8493,3
8494,1
8495,1
8496,3
8497,3
8498,3
8499,1
8500,3
8501,1
8502,1
8503,3
8504,3
8505,1
8506,1
8507,1
8508,1
8509,3
8510,3
8511,1
8512,3
8513,1
8514,1
8515,3
8516,1
8517,1
8518,4
8519,1
8520,1
8521,1
8522,1
8523,1
8524,1
8525,1
8526,1
8527,1
8528,1
8529,1
8530,1
8531,1
8532,1
8533,1
8534,1
8535,1
8536,1
8537,1
8538,1
8539,1
8540,1
8541,1
8542,1
8543,1
8544,1
8545,1
8546,1
8547,1
8548,1
8549,1
8550,1
8551,1
8552,1
8553,1
8554,2
8555,1
8556,1
8557,1
8558,1
8559,1
8560,1
8561,1
8562,1
8563,1
8564,1
8565,1
8566,1
8567,1
8568,1
8569,1
8570,1
8571,4
8572,1
8573,1
8574,1
8575,1
8576,1
8577,1
8578,1
8579,1
8580,1
8581,1
8582,1
8583,1
8584,1
8585,1
8586,1
8587,1
8588,1
8589,1
8590,1
8591,1
8592,1
